id,postcode,locality,state,long,lat,dc,type
"1447","2395","WEETALIBA","NSW","149.440922","-31.584172","BINNAWAY LPO","Delivery Area"
"1448","2396","BARADINE","NSW","148.984063","-30.777381","BARADINE LPO","Delivery Area"
"1449","2396","BARWON","NSW","148.984063","-30.777381","BARADINE LPO","Delivery Area"
"20311","2396","GOORIANAWA","NSW","148.9900531","-31.13300534","New South Wales Country 4","Delivery Area"
"1450","2396","KENEBRI","NSW","148.984063","-30.777381","BARADINE LPO","Delivery Area"
"1451","2397","BELLATA","NSW","149.690988","-29.925739","BELLATA LPO","Delivery Area"
"20312","2397","JEWS LAGOON","NSW","149.4666001","-29.86779202","New South Wales Country 4","Delivery Area"
"1452","2397","MILLIE","NSW","149.690988","-29.925739","BELLATA LPO","Delivery Area"
"1453","2397","THALABA","NSW","149.690988","-29.925739","BELLATA LPO","Delivery Area"
"1454","2398","GURLEY","NSW","149.795738","-29.741061","GURLEY LPO","Delivery Area"
"1455","2399","BINIGUY","NSW","150.222662","-29.409325","PALLAMALLAWA LPO","Delivery Area"
"1456","2399","MILGUY","NSW","150.222662","-29.409325","New South Wales Country 4",""
"1457","2399","PALLAMALLAWA","NSW","150.222662","-29.409325","PALLAMALLAWA LPO","Delivery Area"
"1458","2400","ASHLEY","NSW","149.462148","-29.474921","MOREE DELIVERY","Delivery Area"
"1459","2400","BULLARAH","NSW","149.462148","-29.474921","MOREE DELIVERY","Delivery Area"
"1460","2400","CROOBLE","NSW","149.462148","-29.474921","MOREE DELIVERY","Delivery Area"
"1461","2400","MALLOWA","NSW","149.462148","-29.474921","MOREE DELIVERY","Delivery Area"
"1462","2400","MOREE","NSW","149.462148","-29.474921","MOREE EAST LPO","Delivery Area"
"1463","2400","MOREE EAST","NSW","149.462148","-29.474921","MOREE EAST LPO","Delivery Area"
"1464","2400","TERRY HIE HIE","NSW","149.462148","-29.474921","MOREE DELIVERY","Delivery Area"
"1465","2400","TIKITERE","NSW","149.462148","-29.474921","Moree and Surrounding Areas",""
"1466","2400","TULLOONA","NSW","149.462148","-29.474921","MOREE DELIVERY","Delivery Area"
"1467","2400","YARRAMAN","NSW","149.462148","-29.474921","MOREE DELIVERY","Delivery Area"
"1468","2401","GRAVESEND","NSW","150.331619","-29.611901","GRAVESEND LPO","Delivery Area"
"1469","2402","COOLATAI","NSW","150.547545","-29.441821","WARIALDA LPO","Delivery Area"
"1470","2402","WARIALDA","NSW","150.547545","-29.441821","WARIALDA LPO","Delivery Area"
"1471","2402","WARIALDA RAIL","NSW","150.547545","-29.441821","WARIALDA LPO","Delivery Area"
"20313","2403","BALFOURS PEAK","NSW","150.7837543","-29.46368911","Delungra","Delivery Area"
"1472","2403","DELUNGRA","NSW","150.787333","-29.620234","DELUNGRA LPO","Delivery Area"
"1473","2403","GRAGIN","NSW","150.787333","-29.620234","DELUNGRA LPO","Delivery Area"
"1474","2403","KOLOONA","NSW","150.787333","-29.620234","Delungra",""
"1475","2403","MYALL CREEK","NSW","150.787333","-29.620234","DELUNGRA LPO","Delivery Area"
"20314","2404","BANGHEET","NSW","150.4165507","-29.83711766","New South Wales Country 4","Delivery Area"
"1476","2404","BINGARA","NSW","150.49786","-29.871532","BINGARA LPO","Delivery Area"
"1477","2404","DINOGA","NSW","150.49786","-29.871532","BINGARA LPO","Delivery Area"
"20315","2404","ELCOMBE","NSW","150.3155103","-29.8596195","New South Wales Country 4","Delivery Area"
"20316","2404","GINEROI","NSW","150.5025855","-29.73913547","New South Wales Country 4","Delivery Area"
"1478","2404","KEERA","NSW","150.49786","-29.871532","BINGARA LPO","Delivery Area"
"20317","2404","PALLAL","NSW","150.4433102","-29.9737811","New South Wales Country 4","Delivery Area"
"1479","2404","UPPER BINGARA","NSW","150.49786","-29.871532","BINGARA LPO","Delivery Area"
"20318","2404","WHITLOW","NSW","150.7354843","-29.89153536","New South Wales Country 4","Delivery Area"
"1480","2405","BOOMI","NSW","149.647249","-28.894651","BOOMI LPO","Delivery Area"
"1481","2405","GARAH","NSW","149.647249","-28.894651","GARAH LPO","Delivery Area"
"1482","2406","MUNGINDI","NSW","148.847796","-28.893724","MUNGINDI LPO","Delivery Area"
"1483","2406","WEEMELAH","NSW","148.847796","-28.893724","MUNGINDI LPO","Delivery Area"
"20319","2408","BLUE NOBBY","NSW","150.5788791","-29.02809007","New South Wales Country 5","Delivery Area"
"1484","2408","MUNGLE","NSW","150.435032","-29.035918","New South Wales Country 5",""
"1485","2408","NORTH STAR","NSW","150.435032","-29.035918","NORTH STAR","Delivery Area"
"20320","2408","YALLAROI","NSW","150.5199163","-29.11854168","New South Wales Country 5","Delivery Area"
"1486","2409","BOGGABILLA","NSW","150.185847","-28.707837","BOGGABILLA LPO","Delivery Area"
"20321","2409","BOONAL","NSW","150.5515363","-28.76070035","Boggabilla","Delivery Area"
"20322","2410","TWIN RIVERS","NSW","150.6884812","-28.70513532","New South Wales Country 5","Delivery Area"
"1487","2410","YETMAN","NSW","150.742604","-28.901048","YETMAN LPO","Delivery Area"
"1488","2411","CROPPA CREEK","NSW","150.307886","-29.131193","CROPPA CREEK LPO","Delivery Area"
"1489","2415","MONKERAI","NSW","151.888327","-32.306267","STROUD LPO","Delivery Area"
"1490","2415","NOOROO","NSW","151.888327","-32.306267","STROUD LPO","Delivery Area"
"1491","2415","STROUD ROAD","NSW","151.888327","-32.306267","STROUD LPO","Delivery Area"
"20323","2415","UPPER KARUAH RIVER","NSW","151.7445251","-32.16526685","New South Wales Country 2","Delivery Area"
"1492","2415","WEISMANTELS","NSW","151.888327","-32.306267","STROUD LPO","Delivery Area"
"1493","2420","ALISON","NSW","151.685456","-32.239696","DUNGOG LPO","Delivery Area"
"1494","2420","BANDON GROVE","NSW","151.685456","-32.239696","DUNGOG LPO","Delivery Area"
"1495","2420","BENDOLBA","NSW","151.685456","-32.239696","DUNGOG LPO","Delivery Area"
"1496","2420","BROOKFIELD","NSW","151.685456","-32.239696","DUNGOG LPO","Delivery Area"
"1497","2420","BROWNMORE","NSW","151.685456","-32.239696","NEW2",""
"1498","2420","CAMBRA","NSW","151.685456","-32.239696","DUNGOG LPO","Delivery Area"
"1499","2420","CHICHESTER","NSW","151.685456","-32.239696","DUNGOG LPO","Delivery Area"
"1500","2420","DINGADEE","NSW","151.685456","-32.239696","NEW2",""
"1501","2420","DUNGOG","NSW","151.685456","-32.239696","DUNGOG LPO","Delivery Area"
"1502","2420","DUSODIE","NSW","151.685456","-32.239696","NEW2",""
"1503","2420","FLAT TOPS","NSW","151.685456","-32.239696","DUNGOG LPO","Delivery Area"
"1504","2420","FOSTERTON","NSW","151.685456","-32.239696","DUNGOG LPO","Delivery Area"
"20324","2420","HANLEYS CREEK","NSW","151.6835195","-32.41767413","NEW2","Delivery Area"
"1505","2420","HILLDALE","NSW","151.685456","-32.239696","DUNGOG LPO","Delivery Area"
"1506","2420","MAIN CREEK","NSW","151.685456","-32.239696","DUNGOG LPO","Delivery Area"
"1507","2420","MARSHDALE","NSW","151.685456","-32.239696","DUNGOG LPO","Delivery Area"
"1508","2420","MARTINS CREEK","NSW","151.685456","-32.239696","DUNGOG LPO","Delivery Area"
"1509","2420","MUNNI","NSW","151.685456","-32.239696","DUNGOG LPO","Delivery Area"
"1510","2420","SALISBURY","NSW","151.685456","-32.239696","DUNGOG LPO","Delivery Area"
"20325","2420","STROUD HILL","NSW","151.8123007","-32.37931999","NEW2","Delivery Area"
"20326","2420","SUGARLOAF","NSW","151.6912683","-32.38124101","NEW2","Delivery Area"
"20327","2420","TABBIL CREEK","NSW","151.7323463","-32.42249509","NEW2","Delivery Area"
"799","2420","TILLEGRA","NSW","151.685456","-32.239696","NEW2",""
"800","2420","UNDERBANK","NSW","151.685456","-32.239696","DUNGOG LPO","Delivery Area"
"801","2420","UPPER CHICHESTER","NSW","151.685456","-32.239696","NEW2",""
"20328","2420","WALLARINGA","NSW","151.6709688","-32.45449922","NEW2","Delivery Area"
"802","2420","WALLAROBBA","NSW","151.685456","-32.239696","DUNGOG LPO","Delivery Area"
"20329","2420","WIRRAGULLA","NSW","151.7352991","-32.45415227","NEW2","Delivery Area"
"803","2421","FISHERS HILL","NSW","151.543017","-32.601853","PATERSON LPO","Delivery Area"
"804","2421","PATERSON","NSW","151.543017","-32.601853","PATERSON LPO","Delivery Area"
"20330","2421","SUMMER HILL","NSW","151.4940695","-32.46923642","NEW2","Delivery Area"
"805","2421","TOCAL","NSW","151.543017","-32.601853","PATERSON LPO","Delivery Area"
"806","2421","TORRYBURN","NSW","151.543017","-32.601853","PATERSON LPO","Delivery Area"
"807","2421","TREVALLYN","NSW","151.543017","-32.601853","NEW2",""
"808","2421","VACY","NSW","151.543017","-32.601853","PATERSON LPO","Delivery Area"
"20331","2421","WEBBERS CREEK","NSW","151.5127294","-32.58240999","NEW2","Delivery Area"
"809","2422","BACK CREEK","NSW","151.865806","-31.973082","GLOUCESTER LPO","Delivery Area"
"810","2422","BAKERS CREEK","NSW","151.865806","-31.973082","GLOUCESTER LPO","Delivery Area"
"811","2422","BARRINGTON","NSW","151.865806","-31.973082","GLOUCESTER LPO","Delivery Area"
"812","2422","BARRINGTON TOPS","NSW","151.865806","-31.973082","GLOUCESTER LPO","Delivery Area"
"20332","2422","BAXTERS RIDGE","NSW","151.9042773","-31.70736492","Gloucester","Delivery Area"
"813","2422","BELBORA","NSW","151.865806","-31.973082","GLOUCESTER LPO","Delivery Area"
"814","2422","BERRICO","NSW","151.865806","-31.973082","GLOUCESTER LPO","Delivery Area"
"815","2422","BINDERA","NSW","151.865806","-31.973082","GLOUCESTER LPO","Delivery Area"
"816","2422","BOWMAN","NSW","151.865806","-31.973082","GLOUCESTER LPO","Delivery Area"
"817","2422","BOWMAN FARM","NSW","151.865806","-31.973082","GLOUCESTER LPO","Delivery Area"
"818","2422","BRETTI","NSW","151.865806","-31.973082","GLOUCESTER LPO","Delivery Area"
"819","2422","BULLIAC","NSW","151.865806","-31.973082","GLOUCESTER LPO","Delivery Area"
"820","2422","BUNDOOK","NSW","151.865806","-31.973082","GLOUCESTER LPO","Delivery Area"
"20333","2422","CALLAGHANS CREEK","NSW","152.0057689","-31.85785497","Gloucester","Delivery Area"
"821","2422","CALLAGHANS CREEKS","NSW","151.865806","-31.973082","Gloucester",""
"822","2422","COBARK","NSW","151.865806","-31.973082","GLOUCESTER LPO","Delivery Area"
"823","2422","CONEAC","NSW","151.865806","-31.973082","GLOUCESTER LPO","Delivery Area"
"824","2422","COPELAND","NSW","151.865806","-31.973082","GLOUCESTER LPO","Delivery Area"
"825","2422","CORROBOREE FLAT","NSW","151.865806","-31.973082","Gloucester",""
"826","2422","CRAVEN","NSW","151.865806","-31.973082","GLOUCESTER LPO","Delivery Area"
"827","2422","CRAVEN PLATEAU","NSW","151.865806","-31.973082","GLOUCESTER LPO","Delivery Area"
"828","2422","CURRICABARK","NSW","151.865806","-31.973082","GLOUCESTER LPO","Delivery Area"
"829","2422","DEWITT","NSW","151.865806","-31.973082","GLOUCESTER LPO","Delivery Area"
"830","2422","DOON AYRE","NSW","151.865806","-31.973082","Gloucester",""
"831","2422","FAULKLAND","NSW","151.865806","-31.973082","GLOUCESTER LPO","Delivery Area"
"832","2422","FORBESDALE","NSW","151.865806","-31.973082","GLOUCESTER LPO","Delivery Area"
"833","2422","GANGAT","NSW","151.865806","-31.973082","GLOUCESTER LPO","Delivery Area"
"834","2422","GIRO","NSW","151.865806","-31.973082","GLOUCESTER LPO","Delivery Area"
"835","2422","GLEN WARD","NSW","151.865806","-31.973082","GLOUCESTER LPO","Delivery Area"
"836","2422","GLOUCESTER","NSW","151.865806","-31.973082","GLOUCESTER LPO","Delivery Area"
"20334","2422","GLOUCESTER TOPS","NSW","151.6196186","-32.06617564","Gloucester","Delivery Area"
"837","2422","INVERGORDON","NSW","151.865806","-31.973082","GLOUCESTER LPO","Delivery Area"
"838","2422","KIA ORA","NSW","151.865806","-31.973082","GLOUCESTER LPO","Delivery Area"
"20335","2422","MARES RUN","NSW","151.8000688","-31.64114923","Gloucester","Delivery Area"
"839","2422","MAUDVILLE","NSW","151.865806","-31.973082","Gloucester",""
"20336","2422","MERNOT","NSW","151.572082","-31.68852751","Gloucester","Delivery Area"
"840","2422","MOGRANI","NSW","151.865806","-31.973082","GLOUCESTER LPO","Delivery Area"
"841","2422","MOGRANI CREEK","NSW","151.865806","-31.973082","Gloucester",""
"842","2422","MOPPY","NSW","151.865806","-31.973082","GLOUCESTER LPO","Delivery Area"
"843","2422","MOUNT PEERLESS","NSW","151.865806","-31.973082","Gloucester",""
"844","2422","PITLOCHRY","NSW","151.865806","-31.973082","Gloucester",""
"845","2422","RAWDON VALE","NSW","151.865806","-31.973082","GLOUCESTER LPO","Delivery Area"
"846","2422","ROOKHURST","NSW","151.865806","-31.973082","GLOUCESTER LPO","Delivery Area"
"847","2422","STRATFORD","NSW","151.865806","-31.973082","GLOUCESTER LPO","Delivery Area"
"20337","2422","TERREEL","NSW","152.0443123","-32.22050122","Gloucester","Delivery Area"
"848","2422","TIBBUC","NSW","151.865806","-31.973082","GLOUCESTER LPO","Delivery Area"
"849","2422","TITAATEE CREEK","NSW","151.865806","-31.973082","GLOUCESTER LPO","Delivery Area"
"850","2422","TUGRABAKH","NSW","151.865806","-31.973082","GLOUCESTER LPO","Delivery Area"
"851","2422","UPPER BOWMAN","NSW","151.865806","-31.973082","GLOUCESTER LPO","Delivery Area"
"852","2422","WALLANBAH","NSW","151.865806","-31.973082","GLOUCESTER LPO","Delivery Area"
"853","2422","WAPRA","NSW","151.865806","-31.973082","Gloucester",""
"854","2422","WARDS RIVER","NSW","151.865806","-31.973082","GLOUCESTER LPO","Delivery Area"
"855","2422","WAUKIVORY","NSW","151.865806","-31.973082","GLOUCESTER LPO","Delivery Area"
"856","2422","WIRRADGURIE","NSW","151.865806","-31.973082","Gloucester",""
"857","2422","WOKO","NSW","151.865806","-31.973082","GLOUCESTER LPO","Delivery Area"
"858","2423","BOMBAH POINT","NSW","152.270901","-32.364861","BULAHDELAH LPO","Delivery Area"
"859","2423","BOOLAMBAYTE","NSW","152.270901","-32.364861","BULAHDELAH LPO","Delivery Area"
"860","2423","BULAHDELAH","NSW","152.270901","-32.364861","BULAHDELAH LPO","Delivery Area"
"861","2423","BUNGWAHL","NSW","152.270901","-32.364861","BULAHDELAH LPO","Delivery Area"
"862","2423","COOLONGOLOOK","NSW","152.270901","-32.364861","BULAHDELAH LPO","Delivery Area"
"863","2423","CRAWFORD RIVER","NSW","152.270901","-32.364861","BULAHDELAH LPO","Delivery Area"
"864","2423","MARKWELL","NSW","152.270901","-32.364861","BULAHDELAH LPO","Delivery Area"
"865","2423","MAYERS FLAT","NSW","152.270901","-32.364861","BULAHDELAH LPO","Delivery Area"
"20338","2423","MUNGO BRUSH","NSW","152.3387837","-32.50359189","NEW2","Delivery Area"
"20339","2423","MYALL LAKE","NSW","152.3595903","-32.43663026","NEW2","Delivery Area"
"866","2423","NERONG","NSW","152.270901","-32.364861","BULAHDELAH LPO","Delivery Area"
"867","2423","SEAL ROCKS","NSW","152.270901","-32.364861","BULAHDELAH LPO","Delivery Area"
"868","2423","TOPI TOPI","NSW","152.270901","-32.364861","BULAHDELAH LPO","Delivery Area"
"869","2423","UPPER MYALL","NSW","152.270901","-32.364861","BULAHDELAH LPO","Delivery Area"
"20340","2423","VIOLET HILL","NSW","152.32089","-32.45109008","NEW2","Delivery Area"
"870","2423","WALLINGAT","NSW","152.270901","-32.364861","BULAHDELAH LPO","Delivery Area"
"871","2423","WANG WAUK","NSW","152.270901","-32.364861","BULAHDELAH LPO","Delivery Area"
"872","2423","WARRANULLA","NSW","152.270901","-32.364861","BULAHDELAH LPO","Delivery Area"
"873","2423","WILLINA","NSW","152.270901","-32.364861","BULAHDELAH LPO","Delivery Area"
"874","2423","WOOTTON","NSW","152.270901","-32.364861","BULAHDELAH LPO","Delivery Area"
"20341","2423","YAGON","NSW","152.4779446","-32.4396064","NEW2","Delivery Area"
"875","2424","CAFFREYS FLAT","NSW","151.964845","-31.6402","TAREE DC","Delivery Area"
"20342","2424","CELLS RIVER","NSW","152.1167381","-31.56699059","NEW3","Delivery Area"
"876","2424","CHARITY CREEK","NSW","151.964845","-31.6402","NEW3",""
"877","2424","COOPLACURRIPA","NSW","151.964845","-31.6402","TAREE DC","Delivery Area"
"878","2424","CUNDLE FLAT","NSW","151.964845","-31.6402","TAREE DC","Delivery Area"
"879","2424","KNORRIT FLAT","NSW","151.964845","-31.6402","TAREE DC","Delivery Area"
"20343","2424","KNORRIT FOREST","NSW","152.1403477","-31.81134946","NEW3","Delivery Area"
"880","2424","MOUNT GEORGE","NSW","151.964845","-31.6402","TAREE DC","Delivery Area"
"881","2424","NUMBER ONE","NSW","151.964845","-31.6402","TAREE DC","Delivery Area"
"882","2424","ROCKS CROSSING","NSW","151.964845","-31.6402","NEW3",""
"883","2424","TIRI","NSW","151.964845","-31.6402","TAREE DC","Delivery Area"
"884","2424","WOODSIDE","NSW","151.964845","-31.6402","NEW3",""
"885","2425","ALLWORTH","NSW","152.002451","-32.417598","STROUD LPO","Delivery Area"
"886","2425","BOORAL","NSW","152.002451","-32.417598","STROUD LPO","Delivery Area"
"887","2425","GIRVAN","NSW","152.002451","-32.417598","STROUD LPO","Delivery Area"
"888","2425","STROUD","NSW","152.002451","-32.417598","STROUD LPO","Delivery Area"
"889","2425","THE BRANCH","NSW","152.002451","-32.417598","STROUD LPO","Delivery Area"
"890","2425","WASHPOOL","NSW","152.002451","-32.417598","STROUD LPO","Delivery Area"
"891","2426","COOPERNOOK","NSW","152.595335","-31.817926","TAREE DC","Delivery Area"
"892","2426","LANGLEY VALE","NSW","152.595335","-31.817926","TAREE DC","Delivery Area"
"893","2426","MOTO","NSW","152.595335","-31.817926","TAREE DC","Delivery Area"
"894","2427","CROWDY HEAD","NSW","152.686583","-31.842318","TAREE DC","Delivery Area"
"895","2427","HARRINGTON","NSW","152.686583","-31.842318","HARRINGTON LPO","Delivery Area"
"896","2428","BLUEYS BEACH","NSW","152.454216","-32.196739","FORSTER DC","Delivery Area"
"897","2428","BOOMERANG BEACH","NSW","152.454216","-32.196739","FORSTER DC","Delivery Area"
"898","2428","BOOTI BOOTI","NSW","152.454216","-32.196739","FORSTER DC","Delivery Area"
"899","2428","CHARLOTTE BAY","NSW","152.454216","-32.196739","FORSTER DC","Delivery Area"
"900","2428","COOMBA BAY","NSW","152.454216","-32.196739","FORSTER DC","Delivery Area"
"901","2428","COOMBA PARK","NSW","152.454216","-32.196739","FORSTER DC","Delivery Area"
"902","2428","DARAWANK","NSW","152.454216","-32.196739","FORSTER DC","Delivery Area"
"903","2428","ELIZABETH BEACH","NSW","152.454216","-32.196739","FORSTER DC","Delivery Area"
"904","2428","FORSTER","NSW","152.454216","-32.196739","FORSTER SHOPPING VILLAGE LPO","Delivery Area"
"905","2428","FORSTER SHOPPING VILLAGE","NSW","152.454216","-32.196739","FORSTER SHOPPING VILLAGE LPO","Delivery Area"
"906","2428","GREEN POINT","NSW","152.454216","-32.196739","FORSTER DC","Delivery Area"
"907","2428","PACIFIC PALMS","NSW","152.454216","-32.196739","PACIFIC PALMS LPO","Delivery Area"
"908","2428","SANDBAR","NSW","152.454216","-32.196739","FORSTER DC","Delivery Area"
"20344","2428","SHALLOW BAY","NSW","152.4166347","-32.2197804","Forster","Delivery Area"
"909","2428","SMITHS LAKE","NSW","152.454216","-32.196739","FORSTER DC","Delivery Area"
"910","2428","TARBUCK BAY","NSW","152.454216","-32.196739","FORSTER DC","Delivery Area"
"911","2428","TIONA","NSW","152.454216","-32.196739","FORSTER DC","Delivery Area"
"912","2428","TUNCURRY","NSW","152.454216","-32.196739","FORSTER DC","Delivery Area"
"20345","2428","WALLINGAT","NSW","152.4392095","-32.3182948","Forster","Delivery Area"
"20346","2428","WALLIS LAKE","NSW","152.4900719","-32.2526026","Forster","Delivery Area"
"913","2428","WHOOTA","NSW","152.454216","-32.196739","FORSTER DC","Delivery Area"
"914","2429","BOBIN","NSW","152.292395","-31.770375","TAREE DC","Delivery Area"
"915","2429","BOORGANNA","NSW","152.292395","-31.770375","TAREE DC","Delivery Area"
"916","2429","BUCCA WAUKA","NSW","152.292395","-31.770375","TAREE DC","Delivery Area"
"917","2429","BULBY BRUSH","NSW","152.292395","-31.770375","Comboyne",""
"918","2429","BULGA FOREST","NSW","152.292395","-31.770375","TAREE DC","Delivery Area"
"919","2429","BUNYAH","NSW","152.292395","-31.770375","TAREE DC","Delivery Area"
"920","2429","BURRELL CREEK","NSW","152.292395","-31.770375","TAREE DC","Delivery Area"
"921","2429","CAPARRA","NSW","152.292395","-31.770375","TAREE DC","Delivery Area"
"922","2429","CEDAR PARTY","NSW","152.292395","-31.770375","TAREE DC","Delivery Area"
"923","2429","COMBOYNE","NSW","152.292395","-31.770375","TAREE DC","Delivery Area"
"924","2429","DINGO FOREST","NSW","152.292395","-31.770375","TAREE DC","Delivery Area"
"20347","2429","DOLLYS FLAT","NSW","152.2985498","-31.86662911","Comboyne","Delivery Area"
"925","2429","DYERS CROSSING","NSW","152.292395","-31.770375","TAREE DC","Delivery Area"
"926","2429","ELANDS","NSW","152.292395","-31.770375","TAREE DC","Delivery Area"
"927","2429","FIREFLY","NSW","152.292395","-31.770375","TAREE DC","Delivery Area"
"928","2429","INNES VIEW","NSW","152.292395","-31.770375","TAREE DC","Delivery Area"
"929","2429","KARAAK FLAT","NSW","152.292395","-31.770375","TAREE DC","Delivery Area"
"20348","2429","KHATAMBUHL","NSW","151.9926691","-31.7591426","Comboyne","Delivery Area"
"930","2429","KILLABAKH","NSW","152.292395","-31.770375","TAREE DC","Delivery Area"
"931","2429","KILLAWARRA","NSW","152.292395","-31.770375","TAREE DC","Delivery Area"
"932","2429","KIMBRIKI","NSW","152.292395","-31.770375","TAREE DC","Delivery Area"
"933","2429","KINGS CREEK","NSW","152.292395","-31.770375","Comboyne",""
"934","2429","KIPPAXS","NSW","152.292395","-31.770375","TAREE DC","Delivery Area"
"935","2429","KRAMBACH","NSW","152.292395","-31.770375","TAREE DC","Delivery Area"
"936","2429","KUNDIBAKH","NSW","152.292395","-31.770375","TAREE DC","Delivery Area"
"937","2429","MARLEE","NSW","152.292395","-31.770375","TAREE DC","Delivery Area"
"938","2429","MOORAL CREEK","NSW","152.292395","-31.770375","TAREE DC","Delivery Area"
"939","2429","STRATHCEDAR","NSW","152.292395","-31.770375","TAREE DC","Delivery Area"
"940","2429","THE BIGHT","NSW","152.292395","-31.770375","TAREE DC","Delivery Area"
"3329","2429","TIPPERARY","NSW","152.292395","-31.770375","TAREE DC","Delivery Area"
"3330","2429","WARRIWILLAH","NSW","152.292395","-31.770375","Comboyne",""
"3331","2429","WHERROL FLAT","NSW","152.292395","-31.770375","TAREE DC","Delivery Area"
"3332","2429","WINGHAM","NSW","152.292395","-31.770375","TAREE DC","Delivery Area"
"3333","2429","YARRATT FOREST","NSW","152.292395","-31.770375","TAREE DC","Delivery Area"
"3334","2430","BLACK HEAD","NSW","152.503209","-31.899311","TAREE DC","Delivery Area"
"3335","2430","BOHNOCK","NSW","152.503209","-31.899311","TAREE DC","Delivery Area"
"3336","2430","BOOTAWA","NSW","152.503209","-31.899311","TAREE DC","Delivery Area"
"3337","2430","BRIMBIN","NSW","152.503209","-31.899311","TAREE DC","Delivery Area"
"20349","2430","CABBAGE TREE ISLAND","NSW","152.5901573","-31.94592129","Taree","Delivery Area"
"3338","2430","CHATHAM","NSW","152.503209","-31.899311","CHATHAM LPO","Delivery Area"
"3339","2430","CROKI","NSW","152.503209","-31.899311","TAREE DC","Delivery Area"
"3340","2430","CUNDLETOWN","NSW","152.503209","-31.899311","CUNDLETOWN","Delivery Area"
"3341","2430","DIAMOND BEACH","NSW","152.503209","-31.899311","TAREE DC","Delivery Area"
"3342","2430","DUMARESQ ISLAND","NSW","152.503209","-31.899311","TAREE DC","Delivery Area"
"3343","2430","FAILFORD","NSW","152.503209","-31.899311","TAREE DC","Delivery Area"
"3344","2430","GHINNI GHINNI","NSW","152.503209","-31.899311","TAREE DC","Delivery Area"
"3345","2430","GLENTHORNE","NSW","152.503209","-31.899311","TAREE DC","Delivery Area"
"3346","2430","HALLIDAYS POINT","NSW","152.503209","-31.899311","TAREE DC","Delivery Area"
"3347","2430","HAPPY VALLEY","NSW","152.503209","-31.899311","Taree",""
"3348","2430","HILLVILLE","NSW","152.503209","-31.899311","TAREE DC","Delivery Area"
"3349","2430","JONES ISLAND","NSW","152.503209","-31.899311","TAREE DC","Delivery Area"
"3350","2430","KIWARRAK","NSW","152.503209","-31.899311","TAREE DC","Delivery Area"
"3351","2430","KOLODONG","NSW","152.503209","-31.899311","Taree",""
"3352","2430","KOORAINGHAT","NSW","152.503209","-31.899311","TAREE DC","Delivery Area"
"3353","2430","KUNDLE KUNDLE","NSW","152.503209","-31.899311","TAREE DC","Delivery Area"
"3354","2430","LANSDOWNE","NSW","152.503209","-31.899311","TAREE DC","Delivery Area"
"20350","2430","LANSDOWNE FOREST","NSW","152.5759597","-31.74718966","Taree","Delivery Area"
"3355","2430","MANNING POINT","NSW","152.503209","-31.899311","TAREE DC","Delivery Area"
"3356","2430","MELINGA","NSW","152.503209","-31.899311","TAREE DC","Delivery Area"
"3357","2430","MITCHELLS ISLAND","NSW","152.503209","-31.899311","TAREE DC","Delivery Area"
"3358","2430","MONDROOK","NSW","152.503209","-31.899311","TAREE DC","Delivery Area"
"3359","2430","OLD BAR","NSW","152.503209","-31.899311","OLD BAR LPO","Delivery Area"
"3360","2430","OXLEY ISLAND","NSW","152.503209","-31.899311","TAREE DC","Delivery Area"
"3361","2430","PAMPOOLAH","NSW","152.503209","-31.899311","TAREE DC","Delivery Area"
"3362","2430","POSSUM BRUSH","NSW","152.503209","-31.899311","TAREE DC","Delivery Area"
"3363","2430","PURFLEET","NSW","152.503209","-31.899311","TAREE DC","Delivery Area"
"3364","2430","RAINBOW FLAT","NSW","152.503209","-31.899311","TAREE DC","Delivery Area"
"3365","2430","RED HEAD","NSW","152.503209","-31.899311","TAREE DC","Delivery Area"
"3366","2430","SALTWATER","NSW","152.503209","-31.899311","TAREE DC","Delivery Area"
"3367","2430","TALLWOODS VILLAGE","NSW","152.503209","-31.899311","TAREE DC","Delivery Area"
"3368","2430","TAREE","NSW","152.503209","-31.899311","TAREE DC","Delivery Area"
"3369","2430","TAREE SOUTH","NSW","152.503209","-31.899311","TAREE DC","Delivery Area"
"3370","2430","TAREE WEST","NSW","152.503209","-31.899311","Taree",""
"3371","2430","TINONEE","NSW","152.503209","-31.899311","TINONEE LPO","Delivery Area"
"3372","2430","UPPER LANSDOWNE","NSW","152.503209","-31.899311","TAREE DC","Delivery Area"
"3373","2430","WALLABI POINT","NSW","152.503209","-31.899311","TAREE DC","Delivery Area"
"3374","2431","ARAKOON","NSW","153.053789","-30.925233","SOUTH WEST ROCKS","Delivery Area"
"3375","2431","JERSEYVILLE","NSW","153.053789","-30.925233","SOUTH WEST ROCKS","Delivery Area"
"3376","2431","SOUTH WEST ROCKS","NSW","153.053789","-30.925233","SOUTH WEST ROCKS","Delivery Area"
"3377","2439","BATAR CREEK","NSW","152.652155","-31.654722","KENDALL LPO","Delivery Area"
"3378","2439","BLACK CREEK","NSW","152.652155","-31.654722","KENDALL LPO","Delivery Area"
"20351","2439","BOBS CREEK","NSW","152.7541001","-31.59173211","NEW3","Delivery Area"
"20352","2439","HERONS CREEK","NSW","152.7185318","-31.55982444","NEW3","Delivery Area"
"3379","2439","KENDALL","NSW","152.652155","-31.654722","KENDALL LPO","Delivery Area"
"3380","2439","KEREWONG","NSW","152.652155","-31.654722","KENDALL LPO","Delivery Area"
